	Energy	Entropy	Label
43754	0.17303225375000003	2.7284747261252575	F
43755	0.15062832124999997	2.855702000506512	F
43756	0.14863407750000002	2.8629210709067965	F
43757	0.1547487675	2.8234796579839623	F
43758	0.1541875825	2.827586493238255	F
43759	0.15859227999999997	2.7974120610565647	F
43760	0.1591621975	2.79562597080887	F
43761	0.154389675	2.82448915143618	F
43762	0.16838981500000003	2.7487283262614204	F
43763	0.14861261625	2.861742722328198	F
43764	0.15494531625000002	2.821483942339246	F
43765	0.15349253000000002	2.8309410878655217	F
43766	0.15629334250000002	2.811655492940787	F
43767	0.15592555875	2.8167821114621434	F
43768	0.15558785	2.8182093783515385	F
43769	0.1714276575	2.730805306606639	F
43770	0.15429946625	2.8274431554599984	F
43771	0.17138885250000002	2.7320981019827126	F
43772	0.15743838625	2.8066921797091715	F
43773	0.14807279874999998	2.864021389667049	F
43774	0.15446748249999998	2.8231803894528267	F
43775	0.1704629125	2.733298660720303	F
43776	0.17049719375000003	2.7337833617597025	F
43777	0.17340066499999998	2.7279690895015456	F
43778	0.15758532375	2.804802415302789	F
43779	0.15852380625	2.8045236437588508	F
43780	0.15502908875000002	2.822468909632086	F
43781	0.17159176625	2.7318123360036957	F
43782	0.1529004475	2.834199854344082	F
43783	0.15561116125000002	2.8212124592557126	F
43784	0.14931713375	2.8603845738790223	F
43785	0.15656598500000002	2.81358824925485	F
43786	0.15000803000000001	2.8571158399080856	F
43787	0.22262978249999998	2.500402401083364	F
43788	0.17222136875	2.735594502520808	F
43789	0.149883615	2.854996078743124	F
43790	0.24872680124999996	2.4254744270596422	F
43791	0.153119015	2.8337040969325464	F
43792	0.1544692675	2.8247380118205734	F
43793	0.172423055	2.730501840835463	F
43794	0.158183685	2.8031629226053703	F
43795	0.17066889	2.7349514966684962	F
43796	0.17411759124999998	2.722787244080471	F
43797	0.204672	2.57220581164155	F
43798	0.16786430625	2.7476415872577142	F
43799	0.1680694525	2.748789873424131	F
43800	0.16835575625	2.7427352135131478	F
43801	0.18211714500000004	2.6806727940638373	F
43802	0.19915933125000002	2.597555278729487	F
43803	0.14973971625	2.8585717036207363	F
43804	0.17161373624999998	2.7329711123644294	F
43805	0.16931840499999998	2.734800978600722	F
43806	0.15733339375	2.8084884383388546	F
43807	0.14965053375	2.8581592970281293	F
43808	0.17079403124999998	2.7342314949402233	F
43809	0.17270038875	2.7313810504830767	F
43810	0.15531279	2.81834591207987	F
43811	0.154901805	2.8216212076268343	F
43812	0.1556277025	2.8200440857125373	F
43813	0.17331976999999998	2.724542414668591	F
43814	0.14935067000000002	2.8571048421247918	F
43815	0.17204131125000002	2.735567695053044	F
43816	0.169641335	2.7385577230332614	F
